Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
311,20,Male,Undergraduate,Russia,5.0,Instagram,Yes,5.2,6,In Relationship,2,7
312,20,Male,Graduate,Japan,5.2,TikTok,Yes,6.5,6,In Relationship,3,7
313,21,Female,Graduate,Denmark,4.9,Facebook,Yes,7.2,7,Single,3,7
314,20,Female,Undergraduate,Canada,3.9,VKontakte,Yes,7.4,7,Single,2,6
315,21,Female,Undergraduate,Italy,4.9,Facebook,Yes,5.7,6,Single,2,7
316,20,Male,Undergraduate,New Zealand,4.7,Instagram,Yes,7.5,6,Single,2,6
317,23,Male,Undergraduate,Canada,4.9,LinkedIn,Yes,7.5,7,Single,3,5
318,20,Male,Undergraduate,Pakistan,4.9,Facebook,Yes,6.5,6,In Relationship,3,7
319,23,Male,Graduate,UAE,3.1,Facebook,Yes,7.5,8,Single,1,3
320,21,Female,Graduate,Switzerland,3.3,LinkedIn,No,7.9,8,In Relationship,2,5
321,24,Female,Undergraduate,Mexico,4.7,WhatsApp,No,5.8,6,In Relationship,3,7
322,21,Female,Undergraduate,India,4.9,Facebook,Yes,5.8,6,In Relationship,3,7
323,19,Male,High School,Egypt,7.0,Facebook,Yes,5.3,5,In Relationship,4,8
324,22,Female,Graduate,Nepal,6.3,TikTok,Yes,7.2,4,Single,4,9
325,20,Female,Undergraduate,Poland,6.9,WhatsApp,Yes,6.2,5,In Relationship,4,8
326,20,Female,Undergraduate,Maldives,2.6,Twitter,No,9.4,8,In Relationship,1,4
327,23,Female,Graduate,Singapore,3.6,WeChat,Yes,7.2,7,In Relationship,2,5
328,22,Male,Undergraduate,Turkey,3.7,Instagram,No,8.1,7,Single,3,6
329,22,Female,Graduate,Spain,4.5,LinkedIn,Yes,7.5,7,Single,2,5
330,19,Male,Undergraduate,Switzerland,4.6,Facebook,No,8.3,7,Single,2,4
331,22,Male,Graduate,Mexico,3.7,TikTok,No,7.3,8,Single,2,4
332,20,Male,Graduate,China,2.9,TikTok,Yes,9.1,7,Single,2,5
333,21,Male,Undergraduate,Hungary,6.1,TikTok,No,6.1,7,Single,3,7
334,21,Male,Undergraduate,Brazil,4.2,TikTok,No,7.1,8,Single,3,5
335,21,Female,Undergraduate,Singapore,5.3,Facebook,No,6.1,6,Single,3,7
336,20,Female,Graduate,Ireland,3.7,Instagram,Yes,8.0,8,Single,2,4
337,19,Female,Undergraduate,Canada,7.3,Facebook,No,5.3,5,Single,3,9
338,20,Male,Undergraduate,Netherlands,5.3,TikTok,Yes,6.0,5,In Relationship,4,8
339,24,Female,Undergraduate,Uzbekistan,4.6,Instagram,No,7.4,6,Single,2,5
340,19,Female,Graduate,Spain,5.2,Instagram,Yes,5.5,6,Single,3,7
341,21,Male,Undergraduate,Switzerland,6.4,Facebook,Yes,5.3,4,Single,4,9
342,18,Male,Graduate,Japan,4.8,TikTok,Yes,7.0,6,In Relationship,3,6
343,18,Female,Undergraduate,Mexico,4.3,TikTok,Yes,8.1,7,Single,2,5
344,20,Male,Undergraduate,Belarus,5.6,Snapchat,Yes,5.3,5,In Relationship,4,8
345,21,Female,Undergraduate,India,5.3,Instagram,Yes,6.5,7,Single,3,7
346,20,Female,Graduate,France,6.6,Facebook,Yes,5.3,6,Single,3,8
347,20,Female,Graduate,USA,5.8,Facebook,No,5.3,6,Single,3,6
348,21,Female,Graduate,Italy,6.6,Instagram,Yes,6.1,5,In Relationship,4,9
349,24,Male,Undergraduate,Switzerland,4.8,LINE,Yes,6.8,6,Single,3,7
350,19,Male,Graduate,Turkey,6.2,Instagram,No,5.8,6,In Relationship,4,8
351,19,Male,Graduate,Sri Lanka,3.3,TikTok,Yes,7.9,7,Single,2,5
352,21,Male,Graduate,France,5.0,WeChat,Yes,8.1,6,In Relationship,3,7
353,19,Female,Undergraduate,Switzerland,3.5,Instagram,No,8.0,8,In Relationship,1,4
354,21,Female,Undergraduate,Canada,6.4,TikTok,Yes,6.3,5,Single,4,8
355,22,Female,Undergraduate,Ireland,5.3,Instagram,No,7.6,7,Single,3,7
356,21,Female,Graduate,Canada,3.1,WhatsApp,No,6.5,8,Single,2,5
357,19,Female,Undergraduate,Bangladesh,4.8,WhatsApp,No,7.2,7,In Relationship,3,6
358,24,Female,Undergraduate,Mexico,5.3,Instagram,Yes,5.7,5,Single,4,8
359,24,Male,Graduate,Spain,6.6,Facebook,No,6.6,6,Single,3,7
360,21,Female,High School,Romania,6.2,Instagram,Yes,6.7,5,Complicated,3,8
361,21,Male,Undergraduate,Poland,4.7,Instagram,No,7.0,7,Single,2,4
362,21,Female,Undergraduate,Pakistan,3.9,Twitter,No,8.3,8,Single,2,4
363,23,Male,Graduate,Switzerland,4.0,Instagram,Yes,8.2,7,Single,2,5
364,21,Female,Graduate,Italy,6.2,LinkedIn,Yes,5.7,6,In Relationship,3,7
365,19,Female,Undergraduate,Canada,4.1,Instagram,No,8.5,8,Single,1,3
366,24,Male,Graduate,Switzerland,6.7,WhatsApp,Yes,5.6,5,In Relationship,4,8
367,20,Male,Undergraduate,Italy,3.8,Facebook,Yes,7.5,7,Single,2,7
368,19,Female,Undergraduate,France,6.2,VKontakte,Yes,6.6,6,Single,3,8
369,22,Male,Graduate,UK,4.1,TikTok,Yes,6.3,7,In Relationship,2,5
370,20,Male,Undergraduate,Pakistan,4.4,Instagram,Yes,5.6,7,Single,3,7
371,24,Male,High School,Spain,8.5,Instagram,Yes,4.1,4,In Relationship,5,9
372,22,Male,Graduate,Kenya,4.3,Instagram,No,7.3,7,Single,3,7
373,19,Female,Graduate,Switzerland,7.2,TikTok,Yes,4.1,5,In Relationship,4,8
374,22,Male,Graduate,Pakistan,2.8,Instagram,No,7.4,8,In Relationship,1,5
375,20,Male,Graduate,Sri Lanka,4.0,Facebook,No,6.3,8,In Relationship,2,4
376,20,Female,Undergraduate,Andorra,3.8,Instagram,No,7.1,7,In Relationship,2,5
377,21,Male,Undergraduate,Greece,6.5,TikTok,Yes,5.2,5,Single,3,8
378,24,Female,Graduate,Turkey,5.6,KakaoTalk,Yes,6.9,5,Single,3,7
379,19,Male,Undergraduate,USA,5.3,LinkedIn,Yes,6.9,6,In Relationship,3,7
380,19,Female,Undergraduate,Pakistan,4.6,WhatsApp,No,7.3,6,In Relationship,3,5
381,21,Female,Graduate,Kyrgyzstan,8.4,Instagram,Yes,3.9,4,Single,5,9
382,19,Male,Undergraduate,Ireland,4.2,Facebook,Yes,8.6,7,In Relationship,2,5
383,23,Male,Undergraduate,India,4.8,LinkedIn,Yes,8.5,7,In Relationship,3,5
384,20,Male,Undergraduate,Bangladesh,6.3,Facebook,Yes,6.1,6,Single,4,7
385,22,Male,Undergraduate,Finland,5.6,Instagram,Yes,5.4,5,In Relationship,3,7
386,21,Female,Undergraduate,Switzerland,2.2,Twitter,Yes,8.9,8,Single,1,3
387,21,Female,Undergraduate,Netherlands,6.1,Facebook,Yes,5.6,5,Single,4,8
388,22,Male,Undergraduate,India,4.3,TikTok,Yes,7.1,7,Single,3,5
389,20,Male,Undergraduate,Nepal,4.2,TikTok,Yes,6.7,6,Single,2,6
390,19,Female,Graduate,Nepal,3.5,Instagram,No,8.6,8,Single,1,4
391,19,Female,Graduate,Spain,6.8,TikTok,Yes,6.5,5,Single,4,8
392,20,Female,Undergraduate,Pakistan,3.7,Instagram,Yes,8.0,8,Single,2,4
393,21,Male,Undergraduate,Spain,5.0,Instagram,Yes,7.0,6,Single,3,6
394,20,Female,High School,India,3.8,Instagram,Yes,7.4,7,In Relationship,2,5
395,21,Female,Graduate,Pakistan,4.0,Instagram,No,7.4,7,In Relationship,2,5
396,21,Female,Graduate,UAE,6.7,TikTok,Yes,5.2,5,Single,4,8
397,21,Female,Undergraduate,Japan,4.5,Instagram,Yes,7.2,7,In Relationship,3,5
398,22,Female,High School,Turkey,4.5,LinkedIn,Yes,6.8,7,Single,2,6
399,20,Female,Undergraduate,Japan,4.5,Facebook,Yes,6.3,6,Single,4,8
400,21,Male,Graduate,Turkey,5.9,Instagram,Yes,5.2,6,Single,3,7
401,23,Female,Undergraduate,Turkey,2.8,Facebook,No,8.6,8,Single,2,3
402,21,Female,Graduate,Germany,5.5,Instagram,Yes,7.2,5,In Relationship,3,8
403,21,Male,Undergraduate,Mexico,5.7,TikTok,No,7.0,5,Complicated,4,7
404,19,Female,Graduate,Mexico,4.3,Snapchat,No,6.8,7,In Relationship,2,5
405,19,Male,Undergraduate,Liechtenstein,3.7,Twitter,Yes,7.3,6,Single,2,5
406,19,Female,Graduate,Maldives,4.9,Facebook,Yes,7.2,5,In Relationship,3,7
407,21,Male,Graduate,Israel,5.0,Facebook,Yes,7.4,5,In Relationship,3,7
408,20,Female,Undergraduate,Finland,6.9,TikTok,No,4.8,4,In Relationship,5,9
409,23,Female,Undergraduate,Panama,5.4,WeChat,Yes,7.2,6,Single,3,7
410,19,Female,Undergraduate,Bangladesh,4.6,Instagram,No,7.1,6,Single,3,6
411,20,Female,Graduate,USA,2.7,Facebook,Yes,8.4,8,In Relationship,1,3
412,22,Female,Graduate,Luxembourg,4.2,Facebook,Yes,7.4,6,Single,4,7
413,21,Male,Undergraduate,Turkey,4.9,Instagram,Yes,6.9,7,Single,2,4
414,19,Male,Undergraduate,Singapore,5.8,TikTok,Yes,7.2,5,In Relationship,4,8
415,22,Female,Graduate,Ireland,4.5,Instagram,Yes,8.5,5,In Relationship,4,8
416,20,Male,Graduate,Nepal,4.7,Instagram,No,6.2,7,Single,3,5
417,21,Female,Undergraduate,Ireland,3.7,Instagram,Yes,7.5,7,In Relationship,2,6
418,20,Female,Undergraduate,Mexico,2.6,Facebook,No,7.6,8,In Relationship,2,4
419,20,Female,Undergraduate,Mexico,3.1,LinkedIn,Yes,7.4,7,In Relationship,2,5
420,19,Male,Undergraduate,Pakistan,6.5,TikTok,Yes,4.7,4,In Relationship,4,9
421,22,Male,Graduate,UAE,4.7,WhatsApp,Yes,6.3,7,Single,3,7
422,21,Female,Undergraduate,Denmark,6.1,YouTube,Yes,6.7,5,In Relationship,4,8
423,20,Male,Graduate,India,5.5,KakaoTalk,Yes,6.1,6,In Relationship,2,7
424,21,Male,Graduate,Switzerland,2.6,Facebook,No,7.9,8,Complicated,1,4
425,22,Female,Graduate,Singapore,6.8,TikTok,Yes,5.1,5,In Relationship,4,8
426,22,Male,Undergraduate,Mexico,4.5,Instagram,No,7.2,7,Single,3,6
427,22,Male,Undergraduate,France,7.2,Instagram,Yes,5.7,5,Single,5,9
428,21,Female,Undergraduate,UK,2.2,TikTok,Yes,8.9,7,Single,1,5
429,23,Male,Graduate,Russia,4.4,Instagram,Yes,6.7,7,Single,2,5
430,21,Female,Graduate,Ireland,4.6,TikTok,Yes,7.8,7,Single,2,5
431,21,Female,Undergraduate,France,5.0,Instagram,Yes,6.8,7,In Relationship,3,7
432,22,Female,Graduate,Switzerland,4.3,Twitter,Yes,8.2,7,Single,2,5
433,21,Female,Graduate,Canada,4.5,Facebook,Yes,7.5,5,Single,3,7
434,19,Female,Undergraduate,New Zealand,4.7,Instagram,Yes,6.3,6,Single,3,8
435,22,Female,Undergraduate,Maldives,4.0,Facebook,No,7.5,7,In Relationship,2,5
436,21,Female,Graduate,Ireland,5.0,LinkedIn,Yes,7.6,7,In Relationship,3,7
437,22,Male,Undergraduate,Denmark,4.2,Instagram,Yes,6.8,7,Single,2,5
438,20,Female,Undergraduate,Bangladesh,2.6,Facebook,Yes,8.0,8,Complicated,2,4
439,19,Male,High School,India,4.1,TikTok,Yes,7.2,7,In Relationship,2,5
440,19,Female,Graduate,Maldives,5.7,TikTok,Yes,6.0,5,In Relationship,4,8
441,22,Female,Graduate,USA,4.3,Instagram,No,6.8,8,In Relationship,2,4
442,22,Female,Undergraduate,Denmark,5.7,LinkedIn,No,6.8,6,Single,3,7
443,19,Male,Undergraduate,Syria,3.8,Instagram,Yes,6.0,7,In Relationship,2,5
444,19,Female,Undergraduate,USA,6.5,TikTok,Yes,6.3,6,In Relationship,2,7
445,20,Female,Undergraduate,Nepal,3.2,TikTok,No,8.4,8,In Relationship,2,4
446,19,Male,Undergraduate,Switzerland,3.8,TikTok,Yes,7.7,7,Single,2,5
447,21,Male,Graduate,Spain,2.4,Instagram,No,9.5,8,Single,1,4
448,23,Female,Graduate,UK,6.9,Facebook,No,5.9,5,In Relationship,3,7
449,20,Male,High School,Lebanon,4.7,Instagram,Yes,7.3,6,In Relationship,3,7
450,21,Female,Undergraduate,India,5.0,TikTok,No,7.3,7,Single,2,7
451,21,Female,Undergraduate,Russia,5.4,Facebook,Yes,8.2,7,In Relationship,3,5
452,23,Male,Graduate,Italy,4.7,Facebook,Yes,7.6,6,Single,4,8
453,19,Female,Graduate,India,5.2,Facebook,Yes,6.2,7,In Relationship,2,6
454,20,Male,Undergraduate,Sri Lanka,6.3,Instagram,No,6.7,6,Single,4,8
455,19,Male,Undergraduate,India,2.8,Instagram,No,8.6,8,Single,2,5
456,24,Female,Undergraduate,Denmark,3.9,Instagram,No,6.8,5,In Relationship,3,8
457,21,Female,Undergraduate,Ireland,5.5,TikTok,Yes,6.6,6,In Relationship,3,7
458,21,Female,Graduate,South Korea,2.5,WhatsApp,No,8.8,8,Single,1,4
459,23,Male,Undergraduate,Ireland,3.4,Facebook,Yes,8.3,8,In Relationship,1,3
460,20,Male,Undergraduate,Canada,7.0,Facebook,No,5.9,5,In Relationship,4,8
461,20,Female,High School,Turkey,4.8,Twitter,Yes,6.3,5,In Relationship,3,7
462,20,Female,Graduate,Denmark,5.6,Instagram,Yes,6.8,5,Single,4,8
463,21,Male,Undergraduate,Japan,3.4,Instagram,Yes,8.1,8,In Relationship,2,4
464,23,Male,Graduate,Turkey,3.3,Twitter,Yes,6.9,8,In Relationship,2,5
465,20,Male,Graduate,Maldives,5.6,Twitter,Yes,7.7,6,In Relationship,3,7
466,20,Female,High School,UK,3.1,Instagram,Yes,7.4,8,Single,2,4
467,19,Male,Graduate,Pakistan,3.4,Facebook,No,6.9,8,Single,1,4
468,24,Female,Undergraduate,Bangladesh,4.3,Facebook,Yes,7.0,7,In Relationship,2,5
469,22,Female,Graduate,Canada,4.4,Instagram,No,8.1,6,In Relationship,3,6
470,19,Male,Undergraduate,Italy,5.1,Facebook,No,6.8,6,Single,3,6
471,21,Female,Undergraduate,Italy,5.4,Instagram,Yes,6.5,7,Single,3,7
472,20,Male,Graduate,Ireland,4.3,Instagram,Yes,7.4,6,Single,3,7
473,20,Female,Graduate,Montenegro,6.3,Instagram,Yes,5.2,6,Single,4,8
474,21,Female,Undergraduate,USA,3.9,WeChat,Yes,8.4,7,In Relationship,2,5
475,20,Male,Undergraduate,Ireland,3.5,Instagram,No,8.0,7,In Relationship,2,5
476,19,Female,Graduate,Malaysia,4.8,Facebook,Yes,6.3,6,Single,3,7
477,21,Male,Undergraduate,Spain,5.4,Facebook,No,6.3,6,In Relationship,3,7
478,20,Female,Undergraduate,UK,3.8,TikTok,No,8.4,8,In Relationship,2,4
479,20,Male,Undergraduate,Mexico,4.4,LINE,No,6.6,8,In Relationship,1,4
480,21,Female,Undergraduate,Switzerland,4.0,Instagram,Yes,6.8,5,In Relationship,3,7
481,22,Female,Graduate,Poland,5.6,Twitter,Yes,5.9,5,In Relationship,3,8
482,20,Male,Graduate,USA,4.8,WeChat,Yes,7.2,7,Single,2,6
483,19,Male,Graduate,Canada,5.4,Instagram,Yes,6.5,6,Complicated,4,7
484,23,Male,Undergraduate,China,5.2,Instagram,Yes,7.8,6,In Relationship,3,7
485,22,Female,Undergraduate,India,4.6,LINE,Yes,7.9,6,Single,3,6
486,22,Female,Graduate,India,3.8,Instagram,No,5.2,5,Single,2,7
487,22,Female,Graduate,South Korea,5.0,TikTok,Yes,6.6,5,Single,4,8
488,21,Female,Undergraduate,India,8.0,Facebook,Yes,4.7,5,Single,5,9
489,21,Male,High School,Finland,3.6,LINE,Yes,6.6,7,In Relationship,2,5
490,22,Female,Undergraduate,Japan,7.0,WeChat,Yes,5.1,4,In Relationship,5,9
491,18,Male,Undergraduate,France,3.4,Twitter,No,8.3,8,In Relationship,2,4
492,22,Male,Undergraduate,Switzerland,4.4,Instagram,Yes,6.8,6,Single,2,6
493,20,Male,Undergraduate,Singapore,5.5,TikTok,Yes,6.2,6,Complicated,4,8
494,22,Female,Undergraduate,Sri Lanka,4.1,Instagram,Yes,6.2,6,Single,2,7
495,22,Female,Graduate,Turkey,5.2,Snapchat,No,8.2,7,Single,2,6
496,22,Male,Undergraduate,Japan,4.3,Facebook,Yes,7.7,6,In Relationship,3,7
497,22,Male,Graduate,UK,4.5,Instagram,No,6.9,7,Single,2,5
498,19,Male,Graduate,Croatia,7.2,TikTok,Yes,5.5,5,Single,4,8
499,22,Female,Undergraduate,USA,3.1,TikTok,No,8.5,8,Single,1,3
500,21,Male,Undergraduate,Spain,5.2,TikTok,Yes,6.5,6,Single,2,7
501,19,Female,High School,Italy,4.9,Instagram,Yes,7.2,6,Single,2,7
502,20,Female,Graduate,South Korea,5.9,Instagram,Yes,5.3,5,Single,4,8
503,21,Male,Graduate,Kuwait,3.7,Instagram,Yes,7.4,8,In Relationship,1,3
504,19,Female,Undergraduate,Sri Lanka,6.8,Instagram,Yes,5.1,5,Single,3,8
505,22,Male,Graduate,USA,4.5,Instagram,No,7.4,6,Single,2,7
506,22,Female,Graduate,Mexico,3.6,TikTok,No,8.5,8,Single,2,4
507,20,Female,Graduate,Maldives,4.7,Instagram,Yes,7.0,7,In Relationship,3,5
508,24,Female,Undergraduate,Iraq,6.4,Twitter,Yes,6.0,5,Single,4,8
509,19,Male,Graduate,Canada,3.8,Facebook,No,7.1,6,In Relationship,2,5
510,19,Male,Graduate,Denmark,5.6,Facebook,No,6.3,5,In Relationship,4,8
511,21,Male,Graduate,Denmark,4.3,Instagram,No,7.4,7,In Relationship,3,6
512,19,Male,Undergraduate,Denmark,4.3,TikTok,Yes,6.8,6,Single,3,7
513,21,Male,Undergraduate,Singapore,5.9,Instagram,Yes,7.0,6,In Relationship,3,8
514,21,Female,Undergraduate,Germany,2.8,KakaoTalk,Yes,8.1,7,Single,2,4
515,19,Female,Graduate,Maldives,4.8,Instagram,Yes,6.7,6,Single,3,7
516,20,Male,Undergraduate,Australia,4.8,TikTok,Yes,6.8,5,Single,4,8
517,18,Female,Graduate,Lithuania,3.5,Instagram,No,8.3,6,In Relationship,2,5
518,20,Male,Graduate,Denmark,6.8,Instagram,Yes,5.8,5,Single,4,9
519,21,Female,Undergraduate,Finland,3.2,Facebook,Yes,7.0,8,Single,2,5
520,19,Female,Graduate,Bangladesh,3.3,TikTok,No,8.4,7,In Relationship,1,4
521,20,Male,Graduate,Pakistan,3.9,TikTok,No,8.7,8,In Relationship,1,4
522,21,Female,Graduate,France,3.8,Facebook,Yes,7.4,6,Single,3,7
523,20,Male,Undergraduate,Bangladesh,4.2,Instagram,Yes,8.0,7,Complicated,2,5
524,20,Female,Graduate,India,6.2,LinkedIn,Yes,5.9,5,Single,4,8
525,19,Female,Undergraduate,Nepal,5.2,TikTok,Yes,7.2,6,In Relationship,3,7
526,20,Female,Undergraduate,Australia,4.8,Twitter,No,6.8,7,In Relationship,2,6
527,19,Female,Undergraduate,New Zealand,4.6,Instagram,Yes,7.1,7,Single,3,7
528,20,Female,Graduate,Hungary,3.7,TikTok,Yes,7.3,8,In Relationship,2,5
529,19,Male,Graduate,Maldives,4.2,LINE,No,7.4,6,Single,3,7
530,22,Male,Graduate,China,5.1,Instagram,Yes,7.4,7,In Relationship,3,5
531,20,Female,Undergraduate,China,6.9,Instagram,Yes,7.1,5,In Relationship,4,8
532,20,Male,Graduate,Russia,3.9,TikTok,No,8.4,7,In Relationship,2,5
533,21,Male,High School,Pakistan,7.1,Instagram,Yes,4.7,5,Single,4,9
534,20,Female,Undergraduate,Canada,4.7,Facebook,Yes,7.8,5,Single,3,8
535,19,Male,Graduate,Canada,6.8,Twitter,Yes,5.3,6,Single,4,8
536,22,Female,Graduate,Canada,3.8,Twitter,Yes,7.6,7,In Relationship,3,7
537,20,Female,Graduate,Bangladesh,7.3,YouTube,No,5.2,4,Single,4,9
538,20,Male,Undergraduate,Japan,5.2,Facebook,Yes,7.1,5,Single,4,8
539,22,Male,Graduate,Italy,5.9,TikTok,Yes,7.4,5,Single,3,7
540,20,Male,Undergraduate,Turkey,6.5,TikTok,Yes,6.7,5,Single,4,8
541,20,Female,Graduate,South Korea,5.8,Instagram,Yes,5.5,6,In Relationship,3,7
542,20,Male,Graduate,China,4.4,LinkedIn,Yes,7.0,5,Single,3,7
543,21,Male,Undergraduate,Mexico,3.5,WhatsApp,Yes,8.3,7,Complicated,2,4
544,22,Male,Graduate,Germany,4.2,Instagram,Yes,8.0,6,In Relationship,2,6
545,19,Female,Undergraduate,India,4.2,KakaoTalk,Yes,7.8,7,In Relationship,2,6
546,22,Male,Undergraduate,France,5.1,Instagram,Yes,7.0,6,In Relationship,3,7
547,19,Male,Undergraduate,India,5.2,Instagram,No,7.9,7,Single,2,5
548,19,Female,Graduate,Canada,5.2,Instagram,No,6.3,6,Single,4,8
549,23,Male,Undergraduate,India,5.1,Instagram,Yes,6.5,5,In Relationship,4,8
550,21,Male,Undergraduate,France,4.9,Instagram,No,6.2,5,Single,4,8
551,22,Male,Graduate,Canada,4.2,Instagram,No,7.2,8,In Relationship,2,4
552,19,Female,Graduate,Syria,4.2,TikTok,Yes,7.8,7,Single,3,5
553,22,Male,Undergraduate,France,4.2,Instagram,No,8.0,7,Complicated,2,4
554,22,Male,Graduate,China,4.6,Instagram,Yes,6.1,5,In Relationship,4,8
555,20,Female,Undergraduate,UK,2.8,Instagram,No,8.2,8,Single,1,3
556,21,Male,Graduate,UK,6.1,Twitter,Yes,6.3,5,Single,4,8
557,22,Female,Graduate,Finland,3.4,WhatsApp,Yes,7.0,8,In Relationship,1,4
558,19,Male,Undergraduate,Spain,3.4,Facebook,No,8.2,8,Single,2,5
559,19,Female,Graduate,UK,6.5,Instagram,Yes,6.3,5,Single,4,9
560,19,Female,Undergraduate,Australia,6.7,Instagram,No,5.4,5,In Relationship,4,8
561,19,Male,Undergraduate,Jordan,3.5,Instagram,Yes,7.8,7,Single,2,5
562,22,Female,Graduate,Italy,4.6,TikTok,Yes,7.3,6,In Relationship,3,7
563,21,Male,Undergraduate,Canada,6.3,WhatsApp,Yes,4.6,5,In Relationship,3,8
564,19,Male,Graduate,Finland,2.7,Instagram,Yes,9.2,8,Single,2,4
565,20,Male,High School,UK,4.9,TikTok,Yes,5.9,5,Single,3,8
566,21,Male,Graduate,Bosnia,3.9,TikTok,No,8.2,7,In Relationship,2,5
567,20,Female,Undergraduate,Australia,3.7,TikTok,No,8.1,7,In Relationship,2,5
568,22,Female,Undergraduate,India,5.7,Instagram,Yes,6.7,6,In Relationship,3,7
569,20,Male,Undergraduate,Ireland,3.2,Instagram,Yes,7.7,7,Single,2,5
570,20,Female,Undergraduate,Turkey,4.2,Instagram,Yes,6.5,6,Single,3,7
571,20,Female,Graduate,India,4.5,TikTok,No,8.0,7,Single,3,7
572,20,Female,Undergraduate,Pakistan,4.3,Instagram,Yes,6.8,6,In Relationship,3,7
573,19,Female,Graduate,Japan,2.3,Instagram,Yes,9.1,8,In Relationship,0,3
574,20,Male,Undergraduate,China,2.9,TikTok,No,7.6,7,In Relationship,2,4
575,23,Female,Graduate,Netherlands,3.8,WhatsApp,No,7.7,7,Single,2,5
576,19,Male,Undergraduate,Bangladesh,2.9,WhatsApp,No,8.2,8,Single,2,4
577,22,Male,Undergraduate,Maldives,5.7,TikTok,Yes,6.6,5,Single,3,8
578,22,Male,Undergraduate,Russia,4.2,TikTok,No,7.5,8,Single,2,4
579,20,Male,Graduate,Lithuania,4.2,Instagram,Yes,8.5,7,Single,2,5
580,20,Male,Undergraduate,Mexico,4.5,Instagram,Yes,6.3,6,In Relationship,3,7
581,19,Male,Undergraduate,Nepal,4.8,Instagram,Yes,6.7,7,In Relationship,3,5
582,19,Male,High School,Denmark,5.5,TikTok,Yes,8.0,6,In Relationship,3,7
583,20,Male,Graduate,Sri Lanka,3.5,TikTok,No,6.4,7,Single,2,5
584,19,Male,Graduate,Turkey,5.8,TikTok,Yes,7.7,5,Single,4,8
585,22,Male,Undergraduate,UK,5.8,TikTok,Yes,6.6,6,In Relationship,3,7
586,18,Male,Undergraduate,Turkey,5.6,VKontakte,Yes,7.2,7,In Relationship,2,6
587,20,Female,Undergraduate,Nepal,4.1,Twitter,Yes,7.6,7,Single,3,7
588,20,Male,Undergraduate,UAE,4.6,Instagram,Yes,7.8,6,Single,3,6
589,22,Male,Undergraduate,India,5.7,Facebook,No,5.8,5,In Relationship,4,7
590,20,Female,Undergraduate,Malaysia,2.8,LinkedIn,Yes,8.4,8,Single,1,4
591,20,Female,Graduate,Pakistan,4.7,Facebook,Yes,6.7,6,In Relationship,2,7
592,19,Female,Undergraduate,Italy,4.5,Instagram,Yes,8.4,7,Complicated,2,5
593,21,Female,Graduate,Spain,5.9,Facebook,No,5.5,5,Single,4,8
594,19,Female,Undergraduate,Greece,5.9,Facebook,Yes,5.4,7,In Relationship,2,6
595,21,Male,Graduate,Finland,5.8,Facebook,No,5.1,6,In Relationship,2,6
596,19,Female,Graduate,France,5.0,Instagram,Yes,5.6,7,In Relationship,3,7
597,19,Male,Undergraduate,Mexico,5.3,Facebook,Yes,8.1,6,In Relationship,4,7
598,19,Male,Graduate,Switzerland,3.4,Instagram,No,8.4,8,In Relationship,1,4
599,22,Female,Undergraduate,Italy,4.9,WhatsApp,Yes,6.7,7,Single,3,7
600,21,Female,Graduate,USA,5.1,Instagram,Yes,9.0,6,In Relationship,3,6
601,19,Male,Graduate,China,3.3,Facebook,Yes,7.9,7,In Relationship,2,5
602,20,Male,Graduate,Bangladesh,6.6,Instagram,Yes,5.7,6,In Relationship,3,8
603,18,Male,Undergraduate,Denmark,4.4,WeChat,Yes,8.3,7,Single,2,5
604,19,Male,Graduate,Turkey,4.4,Instagram,Yes,7.8,7,Complicated,3,5
605,19,Female,Undergraduate,Denmark,4.4,Facebook,Yes,7.5,6,Single,3,6
606,19,Male,High School,Israel,5.9,Instagram,Yes,7.4,5,Single,3,8
607,20,Female,Graduate,Kosovo,6.9,TikTok,Yes,5.6,4,Single,5,9
608,20,Female,Graduate,India,5.5,Instagram,No,6.8,6,Complicated,3,7
609,21,Female,Undergraduate,Georgia,5.5,WhatsApp,Yes,6.3,5,Single,3,7
610,19,Female,Graduate,UAE,4.5,Facebook,Yes,7.2,7,Single,2,5
611,24,Male,Graduate,Pakistan,5.8,LINE,Yes,5.7,5,Single,4,8
612,21,Female,Undergraduate,Japan,6.9,Instagram,Yes,4.8,5,Single,4,9
613,21,Female,Graduate,USA,4.8,WhatsApp,Yes,6.7,7,In Relationship,2,5
614,22,Male,Graduate,Germany,4.6,Facebook,Yes,7.1,7,Single,3,7
615,21,Female,Graduate,China,4.0,Facebook,No,8.1,6,Complicated,3,6
616,21,Female,Graduate,Kenya,3.4,WhatsApp,Yes,7.4,8,In Relationship,1,4
617,19,Female,Graduate,UK,4.2,Facebook,Yes,5.6,6,In Relationship,3,7
618,23,Male,Undergraduate,South Africa,6.2,Snapchat,Yes,7.1,6,Single,3,7
619,20,Male,Undergraduate,Finland,3.7,Instagram,No,7.6,8,Single,2,4
620,22,Female,Undergraduate,Mexico,2.6,Facebook,Yes,9.1,7,Single,2,4
621,21,Male,Undergraduate,Russia,3.6,Facebook,No,8.2,7,Single,2,5
622,22,Male,Undergraduate,Poland,4.0,Twitter,No,7.6,7,In Relationship,2,5
